if_symptom,then_suggest,support,confidence,lift
"medication_ongoing, knee_r_exam_creps_right, knee_l_exam_creps_left, knee_r_duration_val, knee_l_exam_rom",sex_female,0.1048951048951049,0.8823529411764706,1.4844290657439447
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee, urine_normal","medication_ongoing, knee_present",0.11888111888111888,0.8095238095238095,1.4841269841269842
"medication_ongoing, surgery_other, urine_normal, comorb_other",knee_present,0.14685314685314685,0.9130434782608696,1.483695652173913
"urine_normal, lumbar_present, gas, sex_female","tongue_sama, medication_ongoing",0.11188811188811189,0.8888888888888888,1.4780361757105944
"appetite_normal, stool_unsatisfactory","tongue_sama, medication_ongoing",0.16783216783216784,0.888888888888889,1.4780361757105944
"knee_present, urine_normal, nidra_disturbed",sex_female,0.14685314685314685,0.8749999999999999,1.4720588235294116
"nidra_sound, medication_ongoing, urine_normal, stool_satisfactory",appetite_normal,0.16083916083916083,0.8846153846153846,1.4709302325581395
"appetite_normal, surgery_other, stool_satisfactory",knee_present,0.13286713286713286,0.9047619047619048,1.4702380952380951
"stool_unsatisfactory, sex_female, knee_l_morning_stiffness","tongue_sama, medication_ongoing",0.1048951048951049,0.8823529411764706,1.4671682626538989
"knee_l_duration_val, gas, knee_present","tongue_sama, medication_ongoing",0.15384615384615385,0.8800000000000001,1.4632558139534886
"knee_l_duration_val, knee_r_duration_val, knee_present, knee_l_exam_rom",sex_female,0.13986013986013987,0.8695652173913044,1.4629156010230182
"medication_ongoing, surgery_other, lumbar_present, surgery_other_duration_days",knee_present,0.1258741258741259,0.9,1.4625
"appetite_normal, medication_ongoing, surgery_other, sex_female",knee_present,0.1888111888111888,0.8999999999999999,1.4624999999999997
"surgery_other, sex_female, knee_present, comorb_other",appetite_normal,0.14685314685314685,0.8749999999999999,1.4549418604651163
"medication_ongoing, appetite_normal, surgery_other, comorb_other, urine_normal",knee_present,0.11888111888111888,0.8947368421052632,1.4539473684210527
"knee_l_duration_val, knee_present, knee_l_exam_rom, knee_l_exam_tenderness_knee",sex_female,0.13286713286713286,0.8636363636363635,1.4529411764705882
"medication_ongoing, sex_female, urine_normal, stool_satisfactory",knee_present,0.17482517482517482,0.8928571428571428,1.450892857142857
"medication_ongoing, knee_l_exam_rom",sex_female,0.17482517482517482,0.8620689655172414,1.4503042596348885
"medication_ongoing, surgery_other, sex_female",knee_present,0.23076923076923078,0.8918918918918919,1.4493243243243243
"appetite_normal, surgery_other_duration_days",knee_present,0.16783216783216784,0.888888888888889,1.4444444444444444
"surgery_other, surgery_other_duration_days, stool_satisfactory",knee_present,0.11188811188811189,0.8888888888888888,1.4444444444444442
"tongue_sama, knee_l_exam_tenderness_knee, urine_normal",sex_female,0.1258741258741259,0.8571428571428572,1.4420168067226893
"lumbar_present, stool_satisfactory, comorb_other","medication_ongoing, urine_normal",0.11888111888111888,0.8947368421052632,1.437610881135423
"nidra_sound, urine_normal, comorb_other",appetite_normal,0.13286713286713286,0.8636363636363635,1.4360465116279069
"appetite_normal, medication_ongoing, surgery_other_duration_days, urine_normal",knee_present,0.1048951048951049,0.8823529411764706,1.4338235294117645
"knee_l_exam_tenderness_knee, knee_present, urine_normal",sex_female,0.16083916083916083,0.8518518518518519,1.4331154684095861
"appetite_normal, sex_female, urine_normal, comorb_other",knee_present,0.15384615384615385,0.8800000000000001,1.4300000000000002
"medication_ongoing, knee_present, urine_normal, nidra_disturbed",sex_female,0.11888111888111888,0.85,1.43
"medication_ongoing, urine_normal, stool_satisfactory, comorb_other",appetite_normal,0.16783216783216784,0.8571428571428572,1.425249169435216
"medication_ongoing, knee_present, appetite_normal, comorb_other, urine_normal",sex_female,0.15384615384615385,0.8461538461538461,1.423529411764706
"surgery_other, sex_female",knee_present,0.24475524475524477,0.875,1.421875
"appetite_normal, medication_ongoing, surgery_other, knee_present",sex_female,0.1888111888111888,0.84375,1.4194852941176472
"medication_ongoing, stool_satisfactory, comorb_other",appetite_normal,0.20279720279720279,0.8529411764705882,1.4182626538987688
"knee_r_exam_creps_right, knee_r_duration_val, knee_l_exam_rom",sex_female,0.11188811188811189,0.8421052631578948,1.4167182662538702
"surgery_other, sex_female, comorb_other",appetite_normal,0.16083916083916083,0.8518518518518519,1.4164513350559864
"nidra_sound, knee_r_duration_val",appetite_normal,0.11888111888111888,0.85,1.4133720930232558
"appetite_normal, surgery_other, knee_present, comorb_other",sex_female,0.14685314685314685,0.84,1.4131764705882353
"tongue_sama, medication_ongoing, surgery_other_duration_days",knee_present,0.13986013986013987,0.8695652173913044,1.4130434782608696
"medication_ongoing, surgery_other, knee_present, urine_normal",sex_female,0.18181818181818182,0.8387096774193549,1.4110056925996206
"medication_ongoing, knee_present, sex_female, comorb_other, urine_normal",appetite_normal,0.15384615384615385,0.8461538461538461,1.4069767441860466
"medication_ongoing, surgery_other, lumbar_present, sex_female",knee_present,0.13286713286713286,0.8636363636363635,1.4034090909090906
"knee_r_duration_val, knee_present, knee_l_exam_rom",sex_female,0.13986013986013987,0.8333333333333334,1.4019607843137256
"knee_l_exam_tenderness_knee, knee_present, knee_l_exam_rom, knee_r_exam_rom",sex_female,0.1048951048951049,0.8333333333333333,1.4019607843137254
"appetite_normal, medication_ongoing, surgery_other, comorb_other",knee_present,0.17482517482517482,0.8620689655172414,1.4008620689655173
"knee_r_exam_creps_right, knee_r_exam_tenderness_knee, gas","tongue_sama, medication_ongoing",0.11188811188811189,0.8421052631578948,1.400244798041616
"surgery_other, surgery_other_duration_days",knee_present,0.21678321678321677,0.8611111111111109,1.3993055555555551
"stool_unsatisfactory, sex_female","tongue_sama, medication_ongoing",0.18181818181818182,0.8387096774193549,1.3945986496624159
"medication_ongoing, surgery_other_duration_days, gas",knee_present,0.1258741258741259,0.8571428571428572,1.3928571428571428
"lumbar_present, knee_present, comorb_other",sex_female,0.13286713286713286,0.8260869565217391,1.3897698209718672
"gas, knee_l_morning_stiffness, knee_present, knee_r_morning_stiffness",tongue_sama,0.1048951048951049,1.0,1.3883495145631066
"knee_r_exam_creps_right, knee_l_exam_creps_left, gas","tongue_sama, medication_ongoing",0.13986013986013987,0.8333333333333334,1.3856589147286824
"hypertension_duration_days, hypertension, stool_satisfactory",appetite_normal,0.1048951048951049,0.8333333333333333,1.3856589147286822
"tongue_sama, surgery_other, sex_female",knee_present,0.16083916083916083,0.8518518518518519,1.3842592592592593
"lumbar_present, knee_present, urine_normal",sex_female,0.16083916083916083,0.8214285714285714,1.3819327731092437
"tongue_sama, appetite_normal, surgery_other, sex_female",knee_present,0.11888111888111888,0.85,1.3812499999999999
"appetite_normal, medication_ongoing, sex_female, comorb_other",knee_present,0.1958041958041958,0.8484848484848484,1.3787878787878787
"stool_satisfactory, comorb_other",appetite_normal,0.20279720279720279,0.8285714285714285,1.3777408637873754
"knee_r_exam_creps_right, knee_l_duration_val, medication_ongoing, knee_l_exam_tenderness_knee",sex_female,0.1258741258741259,0.8181818181818182,1.3764705882352943
"knee_present, urine_normal, comorb_other",sex_female,0.1888111888111888,0.8181818181818181,1.3764705882352941
"urine_normal, stool_satisfactory, comorb_other",appetite_normal,0.16783216783216784,0.8275862068965518,1.3761026463512434
"surgery_other, urine_normal, comorb_other",appetite_normal,0.13286713286713286,0.8260869565217391,1.3736097067745199
"appetite_normal, medication_ongoing, knee_present, urine_normal",sex_female,0.21678321678321677,0.8157894736842105,1.3724458204334367
"appetite_normal, medication_ongoing, surgery_other, urine_normal",sex_female,0.15384615384615385,0.8148148148148149,1.370806100217865
"medication_ongoing, sex_female, knee_present, comorb_other",appetite_normal,0.1958041958041958,0.823529411764706,1.369357045143639
"appetite_normal, surgery_other, medication_ongoing",knee_present,0.22377622377622378,0.8421052631578948,1.368421052631579
"knee_l_morning_stiffness, knee_present",sex_female,0.18181818181818182,0.8125,1.3669117647058824
"nidra_sound, sex_female, knee_present","medication_ongoing, urine_normal",0.11888111888111888,0.85,1.3657303370786515
"surgery_other, surgery_other_duration_days, urine_normal",knee_present,0.14685314685314685,0.84,1.3649999999999998
"medication_ongoing, knee_present, stool_satisfactory",sex_female,0.2097902097902098,0.8108108108108107,1.3640699523052464
"surgery_other_duration_days, knee_present, urine_normal",sex_female,0.11888111888111888,0.8095238095238095,1.361904761904762
"surgery_other, comorb_other",knee_present,0.21678321678321677,0.8378378378378377,1.3614864864864862
"knee_l_duration_val, knee_r_duration_val, knee_present, hypertension","tongue_sama, medication_ongoing",0.1258741258741259,0.8181818181818182,1.36046511627907
"stool_unsatisfactory, knee_present","tongue_sama, medication_ongoing",0.1888111888111888,0.8181818181818181,1.3604651162790697
"nidra_sound, comorb_other","medication_ongoing, urine_normal",0.15384615384615385,0.8461538461538461,1.3595505617977528
"medication_ongoing, knee_present, knee_l_duration_val, knee_l_exam_tenderness_knee",sex_female,0.14685314685314685,0.8076923076923076,1.3588235294117645
"medication_ongoing, knee_present, urine_normal, stool_satisfactory",sex_female,0.17482517482517482,0.8064516129032259,1.3567362428842507
"sex_female, knee_present, urine_normal, comorb_other",appetite_normal,0.15384615384615385,0.8148148148148149,1.3548664944013784
"tongue_sama, surgery_other_duration_days",knee_present,0.13986013986013987,0.8333333333333334,1.3541666666666667
"medication_ongoing, surgery_other, acidity, comorb_other",knee_present,0.1048951048951049,0.8333333333333333,1.3541666666666665
"knee_present, stool_satisfactory",sex_female,0.23076923076923078,0.8048780487804879,1.3540889526542326
"lumbar_exam_tenderness, lumbar_present, knee_present, sex_female","medication_ongoing, urine_normal",0.11188811188811189,0.8421052631578948,1.3530455351862805
"stool_unsatisfactory, gas",tongue_sama,0.25874125874125875,0.9736842105263158,1.3518140010219724
"medication_ongoing, knee_present, urine_normal, comorb_other",appetite_normal,0.18181818181818182,0.8125,1.3510174418604652
"lumbar_present, lumbar_diag_lumbar_spondylosis, stool_satisfactory",urine_normal,0.11188811188811189,1.0,1.349056603773585
stool_unsatisfactory,"tongue_sama, medication_ongoing",0.3006993006993007,0.8113207547169811,1.349056603773585
"medication_ongoing, knee_present, stool_satisfactory",appetite_normal,0.2097902097902098,0.8108108108108107,1.3482086737900691
"stool_unsatisfactory, acidity",tongue_sama,0.23076923076923078,0.9705882352941178,1.3475157053112508
"medication_ongoing, stool_unsatisfactory, gas",tongue_sama,0.22377622377622378,0.9696969696969696,1.3462783171521033
"medication_ongoing, surgery_other_duration_days, knee_present, comorb_other",appetite_normal,0.11888111888111888,0.8095238095238095,1.3460686600221485
"medication_ongoing, surgery_other",knee_present,0.3006993006993007,0.8269230769230769,1.3437499999999998
"stool_unsatisfactory, gas, acidity",tongue_sama,0.2097902097902098,0.967741935483871,1.3435640463513936
"medication_ongoing, knee_present, sex_female, surgery_other, urine_normal",appetite_normal,0.14685314685314685,0.8076923076923076,1.3430232558139534
"medication_ongoing, surgery_other, lumbar_present, urine_normal",knee_present,0.13286713286713286,0.8260869565217391,1.342391304347826
"nidra_sound, knee_present",appetite_normal,0.17482517482517482,0.8064516129032259,1.3409602400600151
"sex_female, stool_satisfactory",knee_present,0.23076923076923078,0.825,1.340625
"nidra_sound, lumbar_present","medication_ongoing, urine_normal",0.13986013986013987,0.8333333333333334,1.3389513108614233
"lumbar_exam_tenderness, comorb_other","medication_ongoing, urine_normal",0.1048951048951049,0.8333333333333333,1.338951310861423
"stool_unsatisfactory, medication_ongoing, acidity",tongue_sama,0.1888111888111888,0.9642857142857142,1.3387656033287099
"knee_present, stool_satisfactory",appetite_normal,0.23076923076923078,0.8048780487804879,1.3383437322745322
"sex_female, urine_normal, stool_satisfactory",knee_present,0.1958041958041958,0.823529411764706,1.3382352941176472
"stool_unsatisfactory, medication_ongoing, gas, acidity",tongue_sama,0.17482517482517482,0.9615384615384615,1.3349514563106795
"appetite_normal, surgery_other, urine_normal",knee_present,0.16083916083916083,0.8214285714285714,1.3348214285714284
"appetite_normal, surgery_other",knee_present,0.22377622377622378,0.8205128205128206,1.3333333333333335
"knee_l_duration_val, gas, knee_present",tongue_sama,0.16783216783216784,0.9600000000000001,1.3328155339805825
"appetite_normal, stool_satisfactory, comorb_other","medication_ongoing, urine_normal",0.16783216783216784,0.8275862068965518,1.3297171638899652
"medication_ongoing, surgery_other, lumbar_present, comorb_other",knee_present,0.1258741258741259,0.8181818181818182,1.3295454545454546
"knee_l_duration_val, knee_r_duration_val, gas, knee_present",tongue_sama,0.15384615384615385,0.9565217391304349,1.327986492190798
"nidra_sound, appetite_normal, comorb_other","medication_ongoing, urine_normal",0.13286713286713286,0.8260869565217391,1.3273082559843674
"tongue_sama, medication_ongoing, surgery_other",knee_present,0.21678321678321677,0.8157894736842105,1.325657894736842
"stool_unsatisfactory, lumbar_present, medication_ongoing, gas",tongue_sama,0.14685314685314685,0.9545454545454545,1.3252427184466018
"tongue_sama, medication_ongoing, surgery_other, appetite_normal",knee_present,0.15384615384615385,0.8148148148148149,1.3240740740740742
knee_l_exam_swelling_non_pitting,tongue_sama,0.13986013986013987,0.9523809523809524,1.3222376329172445
"appetite_normal, medication_ongoing, sex_female",knee_present,0.2727272727272727,0.8124999999999999,1.3203124999999998
"gas, stool_unsatisfactory, medication_ongoing, knee_present",tongue_sama,0.13286713286713286,0.95,1.3189320388349512
"tongue_sama, appetite_normal, sex_female, comorb_other",knee_present,0.11888111888111888,0.8095238095238095,1.3154761904761905
"lumbar_present, acidity, nidra_disturbed",tongue_sama,0.1258741258741259,0.9473684210526316,1.315278487480838
"stool_unsatisfactory, lumbar_exam_tenderness, lumbar_present, acidity",tongue_sama,0.11888111888111888,0.9444444444444443,1.3112189859762673
"surgery_other, lumbar_present",knee_present,0.17482517482517482,0.8064516129032259,1.310483870967742
"appetite_normal, sex_female, urine_normal",knee_present,0.23076923076923078,0.8048780487804879,1.3079268292682926
